,uri,title,price,content,area,street_width,age,street_direction,location.lat,location.lng,user.review,rent_period,city,city_id,district,district_id,width,length,daily_rentable
4856,طريق-عثمان-بن-عفان-حي-الفلاح-الرياض-الرياض-5071999,محل للبيع في طريق عثمان بن عفان ، حي الفلاح ، الرياض ، الرياض,350000.0,"بسم الله الرحمن الرحيم.

التقبيل لعدم التفرغ 

للتقبيل قهوة مختصة بشمال الرياض حي الفلاح على طريق عثمان بن عفان في مجمع وقت اللياقة النسائي بكامل أغراضه ومعداته متبقي من العقد 3  سنوات وعمر المحل سنة واربع شهور و السعر 108 الف بالسنة مع الضريبة 
مساحة المحل : 120 متر رقم المعرض 3 


المحتويات :
 
- مكينة Lamarzocco G5B 2gr الضمان الوكيل سلالات القهوة.
- عدد اثنين من E6 Compak grinder
- عدد اثنين من Baratza forte grinder
- عدد الثلاجة اثنين model SGD250-E
- التكيف 15 طن دكتت من شركة GREE",120.0,5.0,,3.0,24.790646,46.702141,,,الرياض,21,حي الفلاح,522,5.0,24.0,0.0
4860,حي-الملقا-الرياض-الرياض-5072637,محل للإيجار في حي الملقا ، الرياض ، الرياض,100000.0,"✨✨✨✨✨✨✨✨✨✨
محل للايجار - حي الملقاء -  شارع الدهناء
عدد فتحتين شارع ٣٦ م جنوبي  

المساحه الاجماليه ٦٥ متر 
كل محل بعداد كهرباء مستقل

المعاينه الترتيب مع المكتب 

معلن عقاري موثق برقم ٣٨٩٣٤٤
تفويض رقم (  كتابي )

✨✨✨✨✨✨✨✨✨✨",65.0,36.0,8.0,4.0,24.812517,46.601707,4.35,,الرياض,21,حي الملقا,570,7.0,9.0,0.0
4862,شارع-ال-سويلم-حي-الديرة-الرياض-الرياض-5072858,محل للإيجار في شارع ال سويلم ، حي الديرة ، الرياض ، الرياض,450000.0,محل للبيع في شارع السويلم,15.0,5.0,36.0,5.0,24.632799,46.709496,5.0,,الرياض,21,حي الديرة,434,3.0,5.0,0.0
4865,الطريق-الدائري-الشمالي-الفرعي-حي-الوادي-الرياض-الرياض-5073240,محل للبيع في الطريق الدائري الشمالي الفرعي ، حي الوادي ، الرياض ، الرياض,280000.0,"مكاتب مجهزة بالكامل مع الاجهزة بموقع مميز على الدائري الشمالي 
للتقبيل لمدة سنتين حتى 31-3-2025 
للتواصل :  


المساحات المذكورة بالاعلان ليست صحيحة ولمعرفة المساحة يرجى زيارة المكتب وشكراً",123.0,5.0,,4.0,24.779013,46.687885,,,الرياض,21,حي الوادي,622,1.0,123.0,0.0
4870,شارع-المليسان-حي-اليرموك-الرياض-الرياض-5073799,محل للإيجار في شارع المليسان ، حي اليرموك ، الرياض ، الرياض,18000.0,"٢ فتحة محل للايجار حى اليرموك الشرقى
فتحة زاوية واللى جنبها
او فتحة واحدة
المساحة ٣ عمق ٦.٥
حولها كل الخدمات 
للتواصل /.  ",20.0,35.0,10.0,3.0,24.803381,46.785549,3.93,,الرياض,21,حي اليرموك,634,3.0,6.0,0.0
4871,شارع-الشباب-حي-العزيزية-الرياض-الرياض-5073804,محل للإيجار في شارع الشباب ، حي العزيزية ، الرياض ، الرياض,35000.0,"للايجار وجود ١٣ فتحه 
١٠ فتحات مساحة الفتحه ١٠×٤
٣ فتحات زاويه ١٣×٤

موقع مميز مقابل محطة المترو ووجود مطعم كود بالعماره ووجود مخابز بالعماره .
السعر قابل للتفاوض اللي بياخذ اكثر من محل",50.0,30.0,15.0,2.0,24.588894,46.75973,4.89,,الرياض,21,حي العزيزية,502,13.0,4.0,0.0
4872,حي-الازدهار-الرياض-الرياض-5073817,محل للبيع في حي الازدهار ، الرياض ، الرياض,1000000.0,"مطعم ولاونج للتقبيل
المساحة 350 متر
دورين
مجهز بالكامل
غير مشغل",350.0,25.0,,3.0,24.775738,46.709518,5.0,,الرياض,21,حي الازدهار,392,5.0,70.0,0.0
4873,طريق-عثمان-بن-عفان-الفرعي-حي-النرجس-الرياض-الرياض-5073823,محل للبيع في طريق عثمان بن عفان الفرعي ، حي النرجس ، الرياض ، الرياض,600000.0,"مقهى مجهز للتقبيل
بكامل معداته",1200.0,30.0,,3.0,24.83123,46.681553,5.0,,الرياض,21,حي النرجس,600,10.0,120.0,0.0
4875,شارع-سفيان-بن-الحكم-حي-العوالي-الرياض-الرياض-5074061,محل للإيجار في شارع سفيان بن الحكم ، حي العوالي ، الرياض ، الرياض,15000.0,,900.0,30.0,6.0,2.0,24.561947,46.588339,4.69,,الرياض,21,حي ظهرة نمار,690,30.0,30.0,0.0
4878,حي-الياسمين-الرياض-الرياض-5074632,محل للبيع في حي الياسمين ، الرياض ، الرياض,300000.0,مشغل للتقبيل بكامل تجهيزاته وبالعاملات,60.0,30.0,6.0,2.0,24.808105,46.658493,5.0,,الرياض,21,حي الياسمين,632,4.0,15.0,0.0
4879,شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-الملك-فيصل-الرياض-الرياض-5074689,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي الملك فيصل ، الرياض ، الرياض,14000.0,".. نعتذر للوسطاء .. 
.. العرض حصري ..

٢ محلات تجارية  
على شارع الشيخ الحسن بن الحسين
الشارع عليه المترو وله مستقبل قريب
كذلك قريب من محطة المترو 
قريب من الحمراء مول 
كثافة سكانية وحركة تجارية
مساحة المحل الواحد ٥٠ م تقريبا
كل محل له عداد كهرباء منفصل
الايجار كامل او مفرد

للتواصل واتس /   

رقم المعلن / ٧٤٧١٤٦٧ 
رقم التفويض / ٨١٣٣٥٧٠",100.0,40.0,25.0,2.0,24.767097,46.783154,4.64,,الرياض,21,حي الملك فيصل,578,10.0,10.0,0.0
4882,شارع-القلعة-حي-الربيع-الرياض-الرياض-5074892,محل للإيجار في شارع القلعة ، حي الربيع ، الرياض ، الرياض,3850.0,"نوفر في THE B HUB مساحات عمل (نسائية) مشتركة مخصصة لخبيرات التجميل ورائدات الاعمال لممارسة اعمالهم باستقلالية بعقود مرنة.
للتواصل معنا عبر الواتساب",9.0,30.0,1.0,3.0,24.80472,46.660975,,,الرياض,21,حي الربيع,440,3.0,4.0,0.0
4883,شارع-ابي-سعيد-الخدري-حي-الملك-فيصل-الرياض-الرياض-5074990,محل للإيجار في شارع ابي سعيد الخدري ، حي الملك فيصل ، الرياض ، الرياض,35000.0,محلات ٣ فتحات الوجه على الشارع ١٢ متر موقعها ممتاز جدا الرجاء التواصل من الساعه ٤ عصرا وحتى الساعة ١٠ مساء  وفى حاله عدم الرد اترك رساله على الواتس اب وسوف نقوم بالرد عليك فى اقرب وقت جوال رقم   ,80.0,36.0,11.0,1.0,24.76328,46.783916,4.43,,الرياض,21,حي الملك فيصل,578,12.0,7.0,0.0
4885,شارع-أبي-عبدالله-السديد-حي-القيروان-الرياض-الرياض-5075510,محل للبيع في شارع أبي عبدالله السديد ، حي القيروان ، الرياض ، الرياض,680000.0,"مركز لسمكرة السيارات وصيانتتها للتقيبل 

الموقع صناعية الشمال

المساحة 606م 

يوجد بها غرفت انتظار و مكتب في الدور العلوي مكيف  

يوجد بها  سكن عمال مستقل مؤثثة بالكامل 

التجهيزات والمعدات :

تمديدات كهرباء وسباكة و كاميرات  وتركيب ارضيات ايبوكسي وإضاءات 

فرن بجيمع مستلزماته سستم فلاتر تصفية هواء ومسدادسات و ستندات

رافعة 4 طن عفريته 3 طن و نص

كومبرسر هواء 

جميع مستلزمات  السمكرة 

معدات ميكانيكية 
 
معدات تلميع و صنفره و غسيل


للتواصل",606.0,35.0,2.0,4.0,24.85363,46.576061,,,الرياض,21,حي القيروان,536,80.0,7.0,0.0
4891,طريق-الامير-محمد-بن-سعد-بن-عبد-العزيز-حي-العقيق-الرياض-الرياض-5076286,محل للبيع في طريق الامير محمد بن سعد بن عبد العزيز ، حي العقيق ، الرياض ، الرياض,150000.0,"للبيع او لتقبيل محل في العقيق سكوير
نشاط المحل مطعم برقر عمر البراند سنه
جاهز من جميع معدات المطبخ والامور الاخرى ( مثال يتوفر عدد 40 الف حبه بكج لتقديم الطلبات كذلك ) ولله الحمد البراند متعوب عليه ويتوفر مدير للمطعم ولا يوجد مشكله في حال عدم الرغبه به ،
المحل جاهز من ناحية الفكره وامور التجهيزات للفكره من رسيبيات  على يد شيف ذو خبره الى الخ ..وسبب البيع لعدم التفرغ والسفر
عقد اجار بقيمة 198 الف بالسنه
الجاد مانختلف وياه بالسعر 
للاستفسار وتساب واتصال رقم (  )
 ",100.0,40.0,1.0,1.0,24.761889,46.625626,,,الرياض,21,حي العقيق,504,5.0,20.0,0.0
4893,طريق-صلاح-الدين-الأيوبي-حي-الصفا-الرياض-الرياض-5076564,محل للإيجار في طريق صلاح الدين الأيوبي ، حي الصفا ، الرياض ، الرياض,18000.0,معرض للايجار مع دورة مياة السعر 18 الف ربال كاش دفعه واحده,40.0,30.0,,1.0,24.67137,46.756294,4.41,,الرياض,21,حي الصفا,488,4.0,10.0,0.0
4894,شارع-تقي-الدين-التميمي-حي-المهدية-الرياض-الرياض-5076566,محل للإيجار في شارع تقي الدين التميمي ، حي المهدية ، الرياض ، الرياض,45000.0,"٥محلات تجاريه  كل محل كهرباء مستقل 
نظام دفاع مدني 
قزاز راكب لكل محل 
الحي لم يصله الماء يتكفل المالك بدفع الماء
التواصل  ",70.0,60.0,0.0,4.0,24.646925,46.510063,5.0,,الرياض,21,حي المهدية,588,4.0,17.0,0.0
4895,حي-القدس-الرياض-الرياض-5076762,محل للإيجار في حي القدس ، الرياض ، الرياض,200000.0,"* معرض فتحتين بموقع متميز بالدائري الشرقي بين مخرج ( 11 و 10 ) .

* أطوال المعرض ( 8 م عرض ، 13 م عمق ) يوجد دورة مياة .

* سينتهي عقد المستأجر الحالي ( العميقان للسياحة والسفر ) قريباً .

 * المالك لايرغب بنشاط( تأجير سيارات -مطاعم ).",120.0,60.0,,3.0,24.750807,46.743984,4.7,,الرياض,21,حي القدس,532,8.0,15.0,0.0
4896,شارع-سلطانه-حي-سلطانة-الرياض-الرياض-5076936,محل للإيجار في شارع سلطانه ، حي سلطانة ، الرياض ، الرياض,120000.0,محلات للإيجار داخل محطة تموينات ومغسلة ورشة سيارات في شارع سلطانه الحيوي مساحات متنوعة كما يتوفر غرف سكن عمال داخل المحطة للإيجار,250.0,24.0,10.0,3.0,24.60348,46.693475,4.84,,الرياض,21,حي سلطانة,672,15.0,17.0,0.0
4898,طريق-الشيخ-حسن-بن-حسين-بن-علي-حي-قرطبة-الرياض-الرياض-5077006,محل للإيجار في طريق الشيخ حسن بن حسين بن علي ، حي قرطبة ، الرياض ، الرياض,180000.0,"معرض ميزانين للايجار 
المساحه ٢٨٨ متر 
الواجهه شرقي 
الموقع حي قرطبة 
شارع الشيخ الحسن بن حسين 
للتواصل",288.0,60.0,3.0,2.0,24.830933,46.746033,4.33,,الرياض,21,حي قرطبة,706,8.0,36.0,0.0
4900,شارع-الجمعية-حي-الصناعية-القديمة-الرياض-الرياض-5077193,محل للبيع في شارع الجمعية ، حي الصناعية القديمة ، الرياض ، الرياض,150000.0,"ورشه للتقبيل في صناعية القديمه 
موقع مميز 
مساحه كبيره 579م 
جميع التفاصيل عند الاتصال",579.0,25.0,10.0,4.0,24.637423,46.740845,4.38,,الرياض,21,حي الصناعية,490,1.0,579.0,0.0
4902,شارع-أبي-الحسن-القرشي-حي-الدار-البيضاء-الرياض-الرياض-5077475,محل للإيجار في شارع أبي الحسن القرشي ، حي الدار البيضاء ، الرياض ، الرياض,15000.0,"بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ
محل تجاري للإيجار ٤ متر في ١٢ متر الاجمالي ٤٨ م
الرياض 
شارع العزيزيه الرئيسي مقابل لصيدلية النهدي
الايجار السنوي 15.000 الف
الدفع سنوي او نصف سنوي
للاستثمار قصير و طويل الاجل
لتواصل اتصال او واتس اب
للجادين فقط ابو عبدالله   

اللهم صّلِ وسَلّمْ عَلۓِ نَبِيْنَامُحَمد ﷺ",48.0,60.0,7.0,2.0,24.559152,46.793166,,,الرياض,21,حي الدار البيضاء,424,4.0,12.0,0.0
